machine_id,sequence_id,wrow,wcol,scan_position,tag,rlu,rlu.rq,timestamp,filename,plate_number,types,sample_id,dilution,bleed,treatment,virus,experiment_id,neutralisation,exclude
1234567,0,C, 1,NA,NA,32750000,ValidSlopeSaturation,NA,NA, 5,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,   0.00000000,FALSE
1234567,0,C, 2,NA,NA,34170000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -4.33652417,FALSE
1234567,0,C, 3,NA,NA,33520000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -2.35149550,FALSE
1234567,0,C, 4,NA,NA,25000000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  23.66764952,FALSE
1234567,0,C, 5,NA,NA,25500000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  22.14070439,FALSE
1234567,0,C, 6,NA,NA,25550000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  21.98800988,FALSE
1234567,0,C, 7,NA,NA,27110000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  17.22394107,FALSE
1234567,0,C, 8,NA,NA,23810000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  27.30177893,FALSE
1234567,0,C, 9,NA,NA,21500000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  34.35626543,FALSE
1234567,0,C,10,NA,NA,24460000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  25.31675026,FALSE
1234567,0,C,11,NA,NA,27370000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,  160,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  16.42992960,FALSE
1234567,0,C,12,NA,NA,    5351,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8), 2000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  99.99856467,FALSE
1234567,0,D, 1,NA,NA,33330000,ValidSlopeSaturation,NA,NA, 5,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  -1.77125635,FALSE
1234567,0,D, 2,NA,NA,30680000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   6.32155284,FALSE
1234567,0,D, 3,NA,NA,33450000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -2.13772318,FALSE
1234567,0,D, 4,NA,NA,33210000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -1.40478952,FALSE
1234567,0,D, 5,NA,NA,31010000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.31376905,FALSE
1234567,0,D, 6,NA,NA,31780000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.96227355,FALSE
1234567,0,D, 7,NA,NA,31200000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   4.73352990,FALSE
1234567,0,D, 8,NA,NA,31920000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.53472892,FALSE
1234567,0,D, 9,NA,NA,32760000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -0.03053890,FALSE
1234567,0,D,10,NA,NA,29280000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.59699920,FALSE
1234567,0,D,11,NA,NA,31890000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,  320,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.62634562,FALSE
1234567,0,D,12,NA,NA,  162200,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8), 4000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  99.51956504,FALSE
1234567,0,E, 1,NA,NA,34510000,ValidSlopeSaturation,NA,NA, 5,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  -5.37484686,FALSE
1234567,0,E, 2,NA,NA,33030000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -0.85508927,FALSE
1234567,0,E, 3,NA,NA,33510000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -2.32095660,FALSE
1234567,0,E, 4,NA,NA,28370000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  13.37603934,FALSE
1234567,0,E, 5,NA,NA,30170000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.87903687,FALSE
1234567,0,E, 6,NA,NA,31880000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.65688453,FALSE
1234567,0,E, 7,NA,NA,32340000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   1.25209501,FALSE
1234567,0,E, 8,NA,NA,30660000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   6.38263064,FALSE
1234567,0,E, 9,NA,NA,28560000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  12.79580019,FALSE
1234567,0,E,10,NA,NA,31550000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   3.66466831,FALSE
1234567,0,E,11,NA,NA,32420000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,  640,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   1.00778379,FALSE
1234567,0,E,12,NA,NA,  659700,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8), 8000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  98.00025463,FALSE
1234567,0,F, 1,NA,NA,    5271,ValidSlopeSaturation,NA,NA, 5,c,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  99.99880898,FALSE
1234567,0,F, 2,NA,NA,33620000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -2.65688453,FALSE
1234567,0,F, 3,NA,NA,35020000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -6.93233089,FALSE
1234567,0,F, 4,NA,NA,29760000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   9.13113188,FALSE
1234567,0,F, 5,NA,NA,30870000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.74131369,FALSE
1234567,0,F, 6,NA,NA,30160000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.90957578,FALSE
1234567,0,F, 7,NA,NA,33900000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -3.51197380,FALSE
1234567,0,F, 8,NA,NA,30530000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   6.77963638,FALSE
1234567,0,F, 9,NA,NA,33390000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -1.95448977,FALSE
1234567,0,F,10,NA,NA,33450000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -2.13772318,FALSE
1234567,0,F,11,NA,NA,32620000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48, 1280,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   0.39700573,FALSE
1234567,0,F,12,NA,NA, 2553000,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8),16000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  92.21832420,FALSE
1234567,0,G, 1,NA,NA,    4881,ValidSlopeSaturation,NA,NA, 5,c,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001, 100.00000000,FALSE
1234567,0,G, 2,NA,NA,35370000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -8.00119248,FALSE
1234567,0,G, 3,NA,NA,35740000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -9.13113188,FALSE
1234567,0,G, 4,NA,NA,24460000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  25.31675026,FALSE
1234567,0,G, 5,NA,NA,27660000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  15.54430143,FALSE
1234567,0,G, 6,NA,NA,26880000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  17.92633583,FALSE
1234567,0,G, 7,NA,NA,29880000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   8.76466505,FALSE
1234567,0,G, 8,NA,NA,28050000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  14.35328423,FALSE
1234567,0,G, 9,NA,NA,32620000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   0.39700573,FALSE
1234567,0,G,10,NA,NA,27950000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  14.65867325,FALSE
1234567,0,G,11,NA,NA,28280000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48, 2560,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  13.65088947,FALSE
1234567,0,G,12,NA,NA, 5384000,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8),32000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  83.57276087,FALSE
1234567,0,H, 1,NA,NA,    3661,ValidSlopeSaturation,NA,NA, 5,c,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001, 100.00372575,FALSE
1234567,0,H, 2,NA,NA,31780000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.96227355,FALSE
1234567,0,H, 3,NA,NA,33360000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -1.86287306,FALSE
1234567,0,H, 4,NA,NA,35460000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -8.27604261,FALSE
1234567,0,H, 5,NA,NA,36230000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001, -10.62753811,FALSE
1234567,0,H, 6,NA,NA,35270000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -7.69580346,FALSE
1234567,0,H, 7,NA,NA,37510000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001, -14.53651764,FALSE
1234567,0,H, 8,NA,NA,35200000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -7.48203114,FALSE
1234567,0,H, 9,NA,NA,38220000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001, -16.70477973,FALSE
1234567,0,H,10,NA,NA,38440000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001, -17.37663558,FALSE
1234567,0,H,11,NA,NA,35940000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48, 5120,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -9.74190993,FALSE
1234567,0,H,12,NA,NA,11400000,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8),64000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  65.20055707,FALSE
1234567,0,A, 1,NA,NA, 4341000,ValidSlopeSaturation,NA,NA, 6,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.83394226,FALSE
1234567,0,A, 2,NA,NA, 3873000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,   40,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  24.01685889,FALSE
1234567,0,A, 3,NA,NA, 3974000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,   40,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  22.03507560,FALSE
1234567,0,A, 4,NA,NA, 3748000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,   40,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  26.46956099,FALSE
1234567,0,A, 5,NA,NA, 4022000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,   40,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  21.09323800,FALSE
1234567,0,A, 6,NA,NA, 3820000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,   40,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  25.05680458,FALSE
1234567,0,A, 7,NA,NA, 4007000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,   40,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  21.38756225,FALSE
1234567,0,A, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,A, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,A,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,A,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,A,12,NA,NA,    1080,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8),  500,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.99018919,FALSE
1234567,0,B, 1,NA,NA, 4745000,ValidSlopeSaturation,NA,NA, 6,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.90680909,FALSE
1234567,0,B, 2,NA,NA, 5276000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,   80,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  -3.51226940,FALSE
1234567,0,B, 3,NA,NA, 4688000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,   80,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.02524125,FALSE
1234567,0,B, 4,NA,NA, 4931000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,   80,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,   3.25718838,FALSE
1234567,0,B, 5,NA,NA, 4255000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,   80,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  16.52140130,FALSE
1234567,0,B, 6,NA,NA, 4318000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,   80,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  15.28523944,FALSE
1234567,0,B, 7,NA,NA, 4375000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,   80,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.16680729,FALSE
1234567,0,B, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,B, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,B,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,B,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,B,12,NA,NA,    3671,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8), 1000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.93934958,FALSE
1234567,0,C, 1,NA,NA, 5097000,ValidSlopeSaturation,NA,NA, 6,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,   0.00000000,FALSE
1234567,0,C, 2,NA,NA, 4417000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,  160,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  13.34269939,FALSE
1234567,0,C, 3,NA,NA, 4756000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,  160,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.69097131,FALSE
1234567,0,C, 4,NA,NA, 4405000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,  160,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  13.57815879,FALSE
1234567,0,C, 5,NA,NA, 4392000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,  160,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  13.83323980,FALSE
1234567,0,C, 6,NA,NA, 3857000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,  160,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  24.33080476,FALSE
1234567,0,C, 7,NA,NA, 4181000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,  160,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  17.97340094,FALSE
1234567,0,C, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,C, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,C,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,C,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,C,12,NA,NA,    2490,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8), 2000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.96252271,FALSE
1234567,0,D, 1,NA,NA, 5355000,ValidSlopeSaturation,NA,NA, 6,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  -5.06237712,FALSE
1234567,0,D, 2,NA,NA, 4922000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,  320,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,   3.43378293,FALSE
1234567,0,D, 3,NA,NA, 4358000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,  320,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.50037477,FALSE
1234567,0,D, 4,NA,NA, 3166000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,  320,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  37.88934193,FALSE
1234567,0,D, 5,NA,NA, 4303000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,  320,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  15.57956369,FALSE
1234567,0,D, 6,NA,NA, 4121000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,  320,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  19.15069794,FALSE
1234567,0,D, 7,NA,NA, 3854000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,  320,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  24.38966961,FALSE
1234567,0,D, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,D, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,D,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,D,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,D,12,NA,NA,    1850,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8), 4000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.97508055,FALSE
1234567,0,E, 1,NA,NA, 5278000,ValidSlopeSaturation,NA,NA, 6,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  -3.55151263,FALSE
1234567,0,E, 2,NA,NA, 4581000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,  640,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.12475424,FALSE
1234567,0,E, 3,NA,NA, 4025000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1,  640,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  21.03437315,FALSE
1234567,0,E, 4,NA,NA, 4143000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,  640,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  18.71902237,FALSE
1234567,0,E, 5,NA,NA, 4000000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2,  640,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  21.52491357,FALSE
1234567,0,E, 6,NA,NA, 3553000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,  640,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  30.29577625,FALSE
1234567,0,E, 7,NA,NA, 3919000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3,  640,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  23.11426452,FALSE
1234567,0,E, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,E, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,E,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,E,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,E,12,NA,NA,    2110,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8), 8000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.96997893,FALSE
1234567,0,F, 1,NA,NA,     970,ValidSlopeSaturation,NA,NA, 6,c,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  99.99234757,FALSE
1234567,0,F, 2,NA,NA, 4362000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1, 1280,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.42188831,FALSE
1234567,0,F, 3,NA,NA, 4169000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1, 1280,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  18.20886034,FALSE
1234567,0,F, 4,NA,NA, 3765000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2, 1280,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  26.13599350,FALSE
1234567,0,F, 5,NA,NA, 3297000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2, 1280,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  35.31891014,FALSE
